#Channel Energy Counts
8673 1515.35 279
8674 1515.52 280
8675 1515.7 318
8676 1515.87 304
8677 1516.04 279
8678 1516.21 289
8679 1516.38 278
8680 1516.56 286
8681 1516.73 275
8682 1516.9 285
8683 1517.07 297
8684 1517.24 273
8685 1517.41 262
8686 1517.59 285
8687 1517.76 291
8688 1517.93 247
8689 1518.1 260
8690 1518.27 309
8691 1518.45 270
8692 1518.62 280
8693 1518.79 289
8694 1518.96 263
8695 1519.13 260
8696 1519.3 299
8697 1519.48 269
8698 1519.65 285
8699 1519.82 271
8700 1519.99 293
8701 1520.16 253
8702 1520.34 299
8703 1520.51 289
8704 1520.68 284
8705 1520.85 295
8706 1521.02 311
8707 1521.2 275
8708 1521.37 268
8709 1521.54 277
8710 1521.71 287
8711 1521.88 275
8712 1522.05 315
8713 1522.23 292
8714 1522.4 317
8715 1522.57 306
8716 1522.74 302
8717 1522.91 325
8718 1523.09 360
8719 1523.26 358
8720 1523.43 362
8721 1523.6 379
8722 1523.77 442
8723 1523.95 470
8724 1524.12 445
8725 1524.29 524
8726 1524.46 528
8727 1524.63 561
8728 1524.8 641
8729 1524.98 700
8730 1525.15 714
8731 1525.32 771
8732 1525.49 805
8733 1525.66 880
8734 1525.84 819
8735 1526.01 936
8736 1526.18 888
8737 1526.35 872
8738 1526.52 825
8739 1526.69 786
8740 1526.87 763
8741 1527.04 744
8742 1527.21 723
8743 1527.38 611
8744 1527.55 582
8745 1527.73 535
8746 1527.9 484
8747 1528.07 475
8748 1528.24 428
8749 1528.41 381
8750 1528.59 387
8751 1528.76 340
8752 1528.93 300
8753 1529.1 307
8754 1529.27 279
8755 1529.44 263
8756 1529.62 247
8757 1529.79 278
8758 1529.96 270
8759 1530.13 256
8760 1530.3 249
8761 1530.48 246
8762 1530.65 238
8763 1530.82 243
8764 1530.99 269
8765 1531.16 266
8766 1531.34 234
8767 1531.51 240
8768 1531.68 251
8769 1531.85 232
8770 1532.02 260
8771 1532.19 241
8772 1532.37 229
8773 1532.54 246
8774 1532.71 284
8775 1532.88 230
8776 1533.05 242
8777 1533.23 240
8778 1533.4 249
8779 1533.57 224
8780 1533.74 242
8781 1533.91 244
8782 1534.09 256
8783 1534.26 238
8784 1534.43 246
8785 1534.6 261
8786 1534.77 286
8787 1534.94 260
8788 1535.12 246
8789 1535.29 260
8790 1535.46 239
8791 1535.63 223
8792 1535.8 240
8793 1535.98 225
8794 1536.15 242
8795 1536.32 216
8796 1536.49 232
8797 1536.66 260
8798 1536.83 237
8799 1537.01 252
8800 1537.18 236
8801 1537.35 241
8802 1537.52 249
8803 1537.69 231
8804 1537.87 246
8805 1538.04 225
8806 1538.21 254
8807 1538.38 263
8808 1538.55 252
8809 1538.73 278
8810 1538.9 261
8811 1539.07 262
8812 1539.24 273
8813 1539.41 275
8814 1539.58 288
8815 1539.76 257
8816 1539.93 280
8817 1540.1 295
8818 1540.27 312
8819 1540.44 298
8820 1540.62 303
8821 1540.79 289
8822 1540.96 340
8823 1541.13 321
8824 1541.3 345
8825 1541.48 354
8826 1541.65 361
8827 1541.82 374
8828 1541.99 355
8829 1542.16 364
8830 1542.33 374
8831 1542.51 427
8832 1542.68 412
8833 1542.85 404
8834 1543.02 406
8835 1543.19 376
8836 1543.37 366
8837 1543.54 380
8838 1543.71 375
8839 1543.88 308
8840 1544.05 374
8841 1544.22 343
8842 1544.4 281
8843 1544.57 300
8844 1544.74 270
8845 1544.91 291
8846 1545.08 285
8847 1545.26 258
8848 1545.43 239
8849 1545.6 253
8850 1545.77 227
8851 1545.94 256
8852 1546.12 248
8853 1546.29 256
8854 1546.46 243
8855 1546.63 238
8856 1546.8 242
8857 1546.97 232
8858 1547.15 208
8859 1547.32 234
8860 1547.49 202
8861 1547.66 269
8862 1547.83 245
8863 1548.01 223
8864 1548.18 220
8865 1548.35 260
8866 1548.52 230
8867 1548.69 260
8868 1548.87 258
8869 1549.04 265
8870 1549.21 269
8871 1549.38 310
8872 1549.55 323
8873 1549.72 351
8874 1549.9 353
8875 1550.07 346
8876 1550.24 366
8877 1550.41 374
8878 1550.58 392
8879 1550.76 436
8880 1550.93 431
8881 1551.1 473
8882 1551.27 468
8883 1551.44 472
8884 1551.62 473
8885 1551.79 468
8886 1551.96 460
8887 1552.13 475
8888 1552.3 471
8889 1552.47 471
8890 1552.65 464
8891 1552.82 451
8892 1552.99 425
8893 1553.16 467
8894 1553.33 409
8895 1553.51 446
8896 1553.68 413
8897 1553.85 401
8898 1554.02 403
8899 1554.19 353
8900 1554.36 404
8901 1554.54 426
8902 1554.71 376
8903 1554.88 364
8904 1555.05 348
8905 1555.22 344
8906 1555.4 310
8907 1555.57 344
8908 1555.74 313
8909 1555.91 299
8910 1556.08 275
8911 1556.26 265
8912 1556.43 257
8913 1556.6 266
8914 1556.77 230
8915 1556.94 233
8916 1557.11 250
8917 1557.29 220
8918 1557.46 215
8919 1557.63 253
8920 1557.8 194
8921 1557.97 203
8922 1558.15 204
8923 1558.32 232
8924 1558.49 232
8925 1558.66 223
8926 1558.83 209
8927 1559.01 206
8928 1559.18 211
8929 1559.35 214
8930 1559.52 212
8931 1559.69 230
8932 1559.86 238
8933 1560.04 229
8934 1560.21 219
8935 1560.38 190
8936 1560.55 224
8937 1560.72 231
8938 1560.9 241
8939 1561.07 213
8940 1561.24 207
8941 1561.41 239
8942 1561.58 212
8943 1561.76 195
8944 1561.93 236
8945 1562.1 241
8946 1562.27 221
8947 1562.44 199
8948 1562.61 217
8949 1562.79 214
8950 1562.96 205
8951 1563.13 221
8952 1563.3 227
8953 1563.47 173
8954 1563.65 243
8955 1563.82 224
8956 1563.99 187
8957 1564.16 226
8958 1564.33 208
8959 1564.5 211
8960 1564.68 194
8961 1564.85 213
8962 1565.02 182
8963 1565.19 210
8964 1565.36 210
8965 1565.54 221
8966 1565.71 208
8967 1565.88 198
8968 1566.05 217
8969 1566.22 225
8970 1566.4 231
8971 1566.57 214
8972 1566.74 210
8973 1566.91 216
8974 1567.08 225
8975 1567.25 233
8976 1567.43 220
8977 1567.6 208
8978 1567.77 211
8979 1567.94 236
8980 1568.11 198
8981 1568.29 207
8982 1568.46 196
8983 1568.63 210
8984 1568.8 208
8985 1568.97 218
8986 1569.15 213
8987 1569.32 218
8988 1569.49 206
8989 1569.66 191
8990 1569.83 223
8991 1570 209
8992 1570.18 215
8993 1570.35 215
8994 1570.52 198
8995 1570.69 209
8996 1570.86 201
8997 1571.04 196
8998 1571.21 223
8999 1571.38 201
9000 1571.55 188
9001 1571.72 194
9002 1571.89 210
9003 1572.07 219
9004 1572.24 216
9005 1572.41 193
9006 1572.58 193
9007 1572.75 218
9008 1572.93 220
9009 1573.1 216
9010 1573.27 219
9011 1573.44 204
9012 1573.61 209
9013 1573.79 213
9014 1573.96 209
9015 1574.13 208
9016 1574.3 208
9017 1574.47 228
9018 1574.64 212
9019 1574.82 265
9020 1574.99 202
9021 1575.16 201
9022 1575.33 222
9023 1575.5 204
9024 1575.68 203
9025 1575.85 212
9026 1576.02 231
9027 1576.19 239
9028 1576.36 227
9029 1576.54 198
9030 1576.71 235
9031 1576.88 217
9032 1577.05 217
9033 1577.22 237
9034 1577.39 217
9035 1577.57 256
9036 1577.74 190
9037 1577.91 219
9038 1578.08 247
9039 1578.25 237
9040 1578.43 198
9041 1578.6 259
9042 1578.77 259
9043 1578.94 252
9044 1579.11 247
9045 1579.29 241
9046 1579.46 227
9047 1579.63 257
9048 1579.8 234
9049 1579.97 225
9050 1580.14 237
9051 1580.32 222
9052 1580.49 253
9053 1580.66 221
9054 1580.83 245
9055 1581 225
9056 1581.18 218
9057 1581.35 236
9058 1581.52 234
9059 1581.69 207
9060 1581.86 223
9061 1582.03 250
9062 1582.21 221
9063 1582.38 245
9064 1582.55 224
9065 1582.72 226
9066 1582.89 197
9067 1583.07 253
9068 1583.24 271
9069 1583.41 249
9070 1583.58 261
9071 1583.75 256
9072 1583.93 278
9073 1584.1 278
9074 1584.27 335
9075 1584.44 349
9076 1584.61 402
9077 1584.78 450
9078 1584.96 501
9079 1585.13 611
9080 1585.3 686
9081 1585.47 734
9082 1585.64 880
9083 1585.82 1013
9084 1585.99 1111
9085 1586.16 1203
9086 1586.33 1385
9087 1586.5 1482
9088 1586.68 1654
9089 1586.85 1796
9090 1587.02 1903
9091 1587.19 2032
9092 1587.36 1997
9093 1587.53 2018
9094 1587.71 2063
9095 1587.88 2146
9096 1588.05 1982
9097 1588.22 1993
9098 1588.39 1790
9099 1588.57 1729
9100 1588.74 1538
9101 1588.91 1474
9102 1589.08 1395
9103 1589.25 1214
9104 1589.42 1042
9105 1589.6 1023
9106 1589.77 888
9107 1589.94 761
9108 1590.11 701
9109 1590.28 582
9110 1590.46 534
9111 1590.63 527
9112 1590.8 494
9113 1590.97 479
9114 1591.14 462
9115 1591.32 444
9116 1591.49 506
9117 1591.66 491
9118 1591.83 506
9119 1592 519
9120 1592.17 546
9121 1592.35 577
9122 1592.52 574
9123 1592.69 595
9124 1592.86 659
9125 1593.03 628
9126 1593.21 636
9127 1593.38 698
9128 1593.55 694
9129 1593.72 699
9130 1593.89 665
9131 1594.07 654
9132 1594.24 651
9133 1594.41 601
9134 1594.58 608
9135 1594.75 568
9136 1594.92 551
9137 1595.1 494
9138 1595.27 475
9139 1595.44 443
9140 1595.61 385
9141 1595.78 365
9142 1595.96 318
9143 1596.13 325
9144 1596.3 263
9145 1596.47 250
9146 1596.64 235
9147 1596.82 225
9148 1596.99 212
9149 1597.16 231
9150 1597.33 198
9151 1597.5 195
9152 1597.67 185
9153 1597.85 188
9154 1598.02 199
9155 1598.19 186
9156 1598.36 173
9157 1598.53 161
9158 1598.71 159
9159 1598.88 162
9160 1599.05 174
9161 1599.22 158
9162 1599.39 164
9163 1599.56 155
9164 1599.74 156
9165 1599.91 181
9166 1600.08 171
9167 1600.25 161
9168 1600.42 146
9169 1600.6 153
9170 1600.77 154
9171 1600.94 168
9172 1601.11 161
9173 1601.28 148
9174 1601.46 157
9175 1601.63 160
9176 1601.8 152
9177 1601.97 158
9178 1602.14 154
9179 1602.31 179
9180 1602.49 164
9181 1602.66 138
9182 1602.83 147
9183 1603 165
9184 1603.17 165
9185 1603.35 166
9186 1603.52 133
9187 1603.69 151
9188 1603.86 150
9189 1604.03 176
9190 1604.21 152
9191 1604.38 151
9192 1604.55 171
9193 1604.72 162
9194 1604.89 162
9195 1605.06 137
9196 1605.24 143
9197 1605.41 135
9198 1605.58 140
9199 1605.75 144
9200 1605.92 166
9201 1606.1 161
9202 1606.27 133
9203 1606.44 151
9204 1606.61 124
9205 1606.78 159
9206 1606.95 165
9207 1607.13 174
9208 1607.3 161
9209 1607.47 152
9210 1607.64 138
9211 1607.81 155
9212 1607.99 168
9213 1608.16 146
9214 1608.33 144
9215 1608.5 163
9216 1608.67 147
9217 1608.85 128
9218 1609.02 170
9219 1609.19 156
9220 1609.36 146
9221 1609.53 158
9222 1609.7 146
9223 1609.88 148
9224 1610.05 157
9225 1610.22 160
9226 1610.39 156
9227 1610.56 158
9228 1610.74 149
9229 1610.91 139
9230 1611.08 161
9231 1611.25 158
9232 1611.42 161
9233 1611.6 157
9234 1611.77 162
9235 1611.94 139
9236 1612.11 140
9237 1612.28 135
9238 1612.45 147
9239 1612.63 156
9240 1612.8 134
9241 1612.97 157
9242 1613.14 142
9243 1613.31 140
9244 1613.49 145
9245 1613.66 166
9246 1613.83 148
9247 1614 150
9248 1614.17 150
9249 1614.35 174
9250 1614.52 137
9251 1614.69 145
9252 1614.86 155
9253 1615.03 159
9254 1615.2 146
9255 1615.38 136
9256 1615.55 161
9257 1615.72 173
9258 1615.89 148
9259 1616.06 132
9260 1616.24 134
9261 1616.41 135
9262 1616.58 172
9263 1616.75 164
9264 1616.92 143
9265 1617.09 141
9266 1617.27 115
9267 1617.44 144
9268 1617.61 149
9269 1617.78 130
9270 1617.95 139
9271 1618.13 145
9272 1618.3 165
9273 1618.47 138
9274 1618.64 139
9275 1618.81 156
9276 1618.99 160
9277 1619.16 160
9278 1619.33 153
9279 1619.5 131
9280 1619.67 131
9281 1619.84 147
9282 1620.02 130
9283 1620.19 150
9284 1620.36 140
9285 1620.53 156
9286 1620.7 139
9287 1620.88 155
9288 1621.05 128
9289 1621.22 142
9290 1621.39 149
9291 1621.56 124
9292 1621.74 133
9293 1621.91 132
9294 1622.08 153
9295 1622.25 166
9296 1622.42 150
9297 1622.59 157
9298 1622.77 149
9299 1622.94 132
9300 1623.11 157
9301 1623.28 146
9302 1623.45 147
9303 1623.63 154
9304 1623.8 140
9305 1623.97 165
9306 1624.14 127
9307 1624.31 118
9308 1624.48 112
9309 1624.66 126
9310 1624.83 148
9311 1625 151
9312 1625.17 133
9313 1625.34 167
9314 1625.52 161
9315 1625.69 146
9316 1625.86 138
9317 1626.03 173
9318 1626.2 143
9319 1626.38 133
9320 1626.55 159
9321 1626.72 123
9322 1626.89 161
9323 1627.06 128
9324 1627.23 158
9325 1627.41 146
9326 1627.58 128
9327 1627.75 138
9328 1627.92 167
9329 1628.09 154
9330 1628.27 152
9331 1628.44 149
9332 1628.61 137
9333 1628.78 132
9334 1628.95 152
9335 1629.13 165
9336 1629.3 136
9337 1629.47 125
9338 1629.64 141
9339 1629.81 132
9340 1629.98 112
9341 1630.16 130
9342 1630.33 162
9343 1630.5 136
9344 1630.67 155
9345 1630.84 137
9346 1631.02 149
9347 1631.19 132
9348 1631.36 144
9349 1631.53 136
9350 1631.7 140
9351 1631.88 136
9352 1632.05 136
9353 1632.22 147
9354 1632.39 128
9355 1632.56 141
9356 1632.73 155
9357 1632.91 146
9358 1633.08 145
9359 1633.25 159
9360 1633.42 147
9361 1633.59 149
9362 1633.77 174
9363 1633.94 187
9364 1634.11 141
9365 1634.28 152
9366 1634.45 156
9367 1634.62 138
9368 1634.8 152
9369 1634.97 187
9370 1635.14 151
9371 1635.31 178
9372 1635.48 158
9373 1635.66 164
9374 1635.83 168
9375 1636 157
9376 1636.17 151
9377 1636.34 157
9378 1636.52 151
9379 1636.69 133
9380 1636.86 147
9381 1637.03 125
9382 1637.2 130
9383 1637.37 127
9384 1637.55 156
9385 1637.72 125
9386 1637.89 127
9387 1638.06 150
9388 1638.23 113
9389 1638.41 130
9390 1638.58 131
9391 1638.75 146
9392 1638.92 134
9393 1639.09 155
9394 1639.27 139
9395 1639.44 141
9396 1639.61 148
9397 1639.78 153
9398 1639.95 137
9399 1640.12 125
9400 1640.3 145
9401 1640.47 132
9402 1640.64 126
9403 1640.81 124
9404 1640.98 133
9405 1641.16 137
9406 1641.33 140
9407 1641.5 140
9408 1641.67 117
9409 1641.84 143
9410 1642.02 158
9411 1642.19 123
9412 1642.36 141
9413 1642.53 128
9414 1642.7 130
9415 1642.87 146
9416 1643.05 140
9417 1643.22 129
9418 1643.39 135
9419 1643.56 138
9420 1643.73 116
9421 1643.91 113
9422 1644.08 126
9423 1644.25 130
9424 1644.42 120
9425 1644.59 131
9426 1644.76 103
9427 1644.94 138
9428 1645.11 137
9429 1645.28 137
9430 1645.45 134
9431 1645.62 132
9432 1645.8 116
9433 1645.97 136
9434 1646.14 144
9435 1646.31 143
9436 1646.48 125
9437 1646.66 130
9438 1646.83 134
9439 1647 127
9440 1647.17 132
9441 1647.34 132
9442 1647.51 150
9443 1647.69 130
9444 1647.86 119
9445 1648.03 137
9446 1648.2 129
9447 1648.37 120
9448 1648.55 132
9449 1648.72 124
9450 1648.89 116
9451 1649.06 152
9452 1649.23 119
9453 1649.41 128
9454 1649.58 123
9455 1649.75 123
9456 1649.92 130
9457 1650.09 115
9458 1650.26 147
9459 1650.44 123
9460 1650.61 145
9461 1650.78 133
9462 1650.95 126
9463 1651.12 114
9464 1651.3 133
9465 1651.47 123
9466 1651.64 128
9467 1651.81 152
9468 1651.98 117
9469 1652.15 135
9470 1652.33 121
9471 1652.5 129
9472 1652.67 131
9473 1652.84 135
9474 1653.01 109
9475 1653.19 132
9476 1653.36 141
9477 1653.53 118
9478 1653.7 137
9479 1653.87 98
9480 1654.05 134
9481 1654.22 135
9482 1654.39 132
9483 1654.56 151
9484 1654.73 134
9485 1654.9 139
9486 1655.08 134
9487 1655.25 118
9488 1655.42 157
9489 1655.59 123
9490 1655.76 110
9491 1655.94 141
9492 1656.11 123
9493 1656.28 129
9494 1656.45 152
9495 1656.62 124
9496 1656.8 103
9497 1656.97 135
9498 1657.14 122
9499 1657.31 128
9500 1657.48 109
9501 1657.65 119
9502 1657.83 138
9503 1658 126
9504 1658.17 124
9505 1658.34 154
9506 1658.51 141
9507 1658.69 145
9508 1658.86 141
9509 1659.03 119
9510 1659.2 158
9511 1659.37 146
9512 1659.54 151
9513 1659.72 165
9514 1659.89 162
9515 1660.06 154
9516 1660.23 140
9517 1660.4 135
9518 1660.58 169
9519 1660.75 139
9520 1660.92 127
9521 1661.09 164
9522 1661.26 163
9523 1661.44 160
9524 1661.61 154
9525 1661.78 160
9526 1661.95 131
9527 1662.12 131
9528 1662.29 145
9529 1662.47 131
9530 1662.64 129
9531 1662.81 132
9532 1662.98 160
9533 1663.15 137
9534 1663.33 154
9535 1663.5 130
9536 1663.67 133
9537 1663.84 135
9538 1664.01 123
9539 1664.19 124
9540 1664.36 110
9541 1664.53 128
9542 1664.7 140
9543 1664.87 128
9544 1665.04 115
9545 1665.22 130
9546 1665.39 141
9547 1665.56 113
9548 1665.73 127
9549 1665.9 98
9550 1666.08 137
9551 1666.25 144
9552 1666.42 131
9553 1666.59 143
9554 1666.76 132
9555 1666.94 125
9556 1667.11 139
9557 1667.28 127
9558 1667.45 141
9559 1667.62 130
9560 1667.79 132
9561 1667.97 132
9562 1668.14 125
9563 1668.31 120
9564 1668.48 140
9565 1668.65 144
9566 1668.83 142
9567 1669 132
9568 1669.17 123
9569 1669.34 145
9570 1669.51 124
9571 1669.68 127
9572 1669.86 144
9573 1670.03 105
9574 1670.2 144
9575 1670.37 135
9576 1670.54 138
9577 1670.72 152
9578 1670.89 149
9579 1671.06 122
9580 1671.23 126
9581 1671.4 147
9582 1671.58 135
9583 1671.75 129
9584 1671.92 146
9585 1672.09 141
9586 1672.26 150
9587 1672.43 150
9588 1672.61 148
9589 1672.78 141
9590 1672.95 155
9591 1673.12 139
9592 1673.29 122
9593 1673.47 135
9594 1673.64 119
9595 1673.81 134
9596 1673.98 131
9597 1674.15 131
9598 1674.33 137
9599 1674.5 129
9600 1674.67 124
9601 1674.84 137
9602 1675.01 134
9603 1675.18 147
9604 1675.36 129
9605 1675.53 142
9606 1675.7 120
9607 1675.87 134
9608 1676.04 124
9609 1676.22 132
9610 1676.39 132
9611 1676.56 124
9612 1676.73 125
9613 1676.9 125
9614 1677.07 111
9615 1677.25 124
9616 1677.42 125
9617 1677.59 132
9618 1677.76 125
9619 1677.93 115
9620 1678.11 136
9621 1678.28 125
9622 1678.45 121
9623 1678.62 107
9624 1678.79 134
9625 1678.97 157
9626 1679.14 124
9627 1679.31 124
9628 1679.48 137
9629 1679.65 131
9630 1679.82 127
9631 1680 123
9632 1680.17 141
9633 1680.34 113
9634 1680.51 107
9635 1680.68 135
9636 1680.86 139
9637 1681.03 140
9638 1681.2 146
9639 1681.37 117
9640 1681.54 123
9641 1681.72 116
9642 1681.89 102
9643 1682.06 121
9644 1682.23 128
9645 1682.4 112
9646 1682.57 140
9647 1682.75 133
9648 1682.92 115
9649 1683.09 137
9650 1683.26 130
9651 1683.43 152
9652 1683.61 120
9653 1683.78 122
9654 1683.95 115
9655 1684.12 141
9656 1684.29 119
9657 1684.47 117
9658 1684.64 126
9659 1684.81 132
9660 1684.98 137
9661 1685.15 119
9662 1685.32 131
9663 1685.5 129
9664 1685.67 116
9665 1685.84 110
9666 1686.01 117
9667 1686.18 121
9668 1686.36 120
9669 1686.53 118
9670 1686.7 124
9671 1686.87 132
9672 1687.04 109
9673 1687.21 122
9674 1687.39 132
9675 1687.56 151
9676 1687.73 130
9677 1687.9 139
9678 1688.07 144
9679 1688.25 115
9680 1688.42 108
9681 1688.59 127
9682 1688.76 160
9683 1688.93 120
9684 1689.11 131
9685 1689.28 156
9686 1689.45 110
9687 1689.62 112
9688 1689.79 158
9689 1689.96 145
9690 1690.14 153
9691 1690.31 112
9692 1690.48 156
9693 1690.65 169
9694 1690.82 139
9695 1691 164
9696 1691.17 120
9697 1691.34 138
9698 1691.51 149
9699 1691.68 161
9700 1691.86 133
9701 1692.03 155
9702 1692.2 140
9703 1692.37 138
9704 1692.54 134
9705 1692.71 129
9706 1692.89 142
9707 1693.06 122
9708 1693.23 133
9709 1693.4 116
9710 1693.57 126
9711 1693.75 127
9712 1693.92 119
9713 1694.09 104
9714 1694.26 123
9715 1694.43 111
9716 1694.6 114
9717 1694.78 116
9718 1694.95 128
9719 1695.12 115
9720 1695.29 122
9721 1695.46 108
9722 1695.64 122
9723 1695.81 107
9724 1695.98 117
9725 1696.15 98
9726 1696.32 114
9727 1696.5 102
9728 1696.67 100
9729 1696.84 116
9730 1697.01 143
9731 1697.18 121
9732 1697.35 107
9733 1697.53 110
9734 1697.7 103
9735 1697.87 116
9736 1698.04 114
9737 1698.21 108
9738 1698.39 103
9739 1698.56 109
9740 1698.73 97
9741 1698.9 108
9742 1699.07 114
9743 1699.25 99
9744 1699.42 106
9745 1699.59 99
9746 1699.76 96
9747 1699.93 102
9748 1700.1 100
9749 1700.28 100
9750 1700.45 95
9751 1700.62 120
9752 1700.79 119
9753 1700.96 122
9754 1701.14 117
9755 1701.31 99
9756 1701.48 110
9757 1701.65 99
9758 1701.82 131
9759 1702 119
9760 1702.17 129
9761 1702.34 118
9762 1702.51 114
9763 1702.68 116
9764 1702.85 127
9765 1703.03 106
9766 1703.2 127
9767 1703.37 149
9768 1703.54 136
9769 1703.71 152
9770 1703.89 169
9771 1704.06 159
9772 1704.23 164
9773 1704.4 145
9774 1704.57 166
9775 1704.74 150
9776 1704.92 178
9777 1705.09 162
9778 1705.26 168
9779 1705.43 144
9780 1705.6 170
9781 1705.78 175
9782 1705.95 159
9783 1706.12 177
9784 1706.29 199
9785 1706.46 175
9786 1706.64 200
9787 1706.81 231
9788 1706.98 196
9789 1707.15 207
9790 1707.32 221
9791 1707.49 238
9792 1707.67 245
9793 1707.84 253
9794 1708.01 302
9795 1708.18 280
9796 1708.35 315
9797 1708.53 305
9798 1708.7 305
9799 1708.87 292
9800 1709.04 301
9801 1709.21 298
9802 1709.39 299
9803 1709.56 236
9804 1709.73 272
9805 1709.9 236
9806 1710.07 220
9807 1710.24 200
9808 1710.42 202
9809 1710.59 192
9810 1710.76 179
9811 1710.93 165
9812 1711.1 140
9813 1711.28 136
9814 1711.45 141
9815 1711.62 127
9816 1711.79 114
9817 1711.96 116
9818 1712.14 110
9819 1712.31 110
9820 1712.48 95
9821 1712.65 101
9822 1712.82 102
9823 1712.99 109
9824 1713.17 106
9825 1713.34 110
9826 1713.51 108
9827 1713.68 97
9828 1713.85 98
9829 1714.03 115
9830 1714.2 103
9831 1714.37 119
9832 1714.54 85
9833 1714.71 107
9834 1714.88 94
9835 1715.06 108
9836 1715.23 102
9837 1715.4 97
9838 1715.57 107
9839 1715.74 97
9840 1715.92 94
9841 1716.09 97
9842 1716.26 104
9843 1716.43 90
9844 1716.6 87
9845 1716.78 96
9846 1716.95 96
9847 1717.12 125
9848 1717.29 94
9849 1717.46 108
9850 1717.63 94
9851 1717.81 98
9852 1717.98 94
9853 1718.15 98
9854 1718.32 86
9855 1718.49 95
9856 1718.67 123
9857 1718.84 115
9858 1719.01 98
9859 1719.18 106
9860 1719.35 101
9861 1719.53 98
9862 1719.7 92
9863 1719.87 101
9864 1720.04 90
9865 1720.21 83
9866 1720.38 104
9867 1720.56 91
9868 1720.73 91
9869 1720.9 105
9870 1721.07 83
9871 1721.24 91
9872 1721.42 86
9873 1721.59 84
9874 1721.76 100
9875 1721.93 100
9876 1722.1 113
9877 1722.27 108
9878 1722.45 88
9879 1722.62 112
9880 1722.79 89
9881 1722.96 87
9882 1723.13 110
9883 1723.31 90
9884 1723.48 101
9885 1723.65 96
9886 1723.82 92
9887 1723.99 116
9888 1724.17 77
9889 1724.34 92
9890 1724.51 91
9891 1724.68 90
9892 1724.85 111
9893 1725.02 96
9894 1725.2 95
9895 1725.37 85
9896 1725.54 106
9897 1725.71 83
9898 1725.88 86
9899 1726.06 88
9900 1726.23 99
9901 1726.4 100
9902 1726.57 109
9903 1726.74 99
9904 1726.92 79
9905 1727.09 97
9906 1727.26 93
9907 1727.43 98
9908 1727.6 83
9909 1727.77 75
9910 1727.95 82
9911 1728.12 85
9912 1728.29 99
9913 1728.46 90
9914 1728.63 101
9915 1728.81 77
9916 1728.98 93
9917 1729.15 89
9918 1729.32 112
9919 1729.49 103
9920 1729.67 88
9921 1729.84 101
9922 1730.01 84
9923 1730.18 100
9924 1730.35 96
9925 1730.52 95
9926 1730.7 100
9927 1730.87 85
9928 1731.04 80
9929 1731.21 76
9930 1731.38 99
9931 1731.56 87
9932 1731.73 97
9933 1731.9 106
9934 1732.07 85
9935 1732.24 84
9936 1732.41 105
9937 1732.59 93
9938 1732.76 104
9939 1732.93 90
9940 1733.1 75
9941 1733.27 84
9942 1733.45 93
9943 1733.62 88
9944 1733.79 86
9945 1733.96 75
9946 1734.13 76
9947 1734.31 85
9948 1734.48 93
9949 1734.65 86
9950 1734.82 83
9951 1734.99 92
9952 1735.16 80
9953 1735.34 96
9954 1735.51 97
9955 1735.68 93
9956 1735.85 90
9957 1736.02 97
9958 1736.2 93
9959 1736.37 91
9960 1736.54 108
9961 1736.71 107
9962 1736.88 86
9963 1737.06 100
9964 1737.23 85
9965 1737.4 89
9966 1737.57 101
9967 1737.74 85
9968 1737.91 96
9969 1738.09 93
9970 1738.26 114
9971 1738.43 92
9972 1738.6 92
9973 1738.77 94
9974 1738.95 85
9975 1739.12 88
9976 1739.29 79
9977 1739.46 93
9978 1739.63 105
9979 1739.8 90
9980 1739.98 89
9981 1740.15 81
9982 1740.32 96
9983 1740.49 92
9984 1740.66 79
9985 1740.84 95
9986 1741.01 106
9987 1741.18 97
9988 1741.35 95
9989 1741.52 91
9990 1741.7 90
9991 1741.87 95
9992 1742.04 96
9993 1742.21 92
9994 1742.38 93
9995 1742.55 88
9996 1742.73 83
9997 1742.9 86
9998 1743.07 81
9999 1743.24 81
10000 1743.41 91
10001 1743.59 82
10002 1743.76 94
10003 1743.93 83
10004 1744.1 93
10005 1744.27 90
10006 1744.45 101
10007 1744.62 92
10008 1744.79 71
10009 1744.96 85
10010 1745.13 81
10011 1745.3 85
10012 1745.48 97
10013 1745.65 78
10014 1745.82 90
10015 1745.99 96
10016 1746.16 95
10017 1746.34 87
10018 1746.51 87
10019 1746.68 79
10020 1746.85 100
10021 1747.02 97
10022 1747.2 95
10023 1747.37 71
10024 1747.54 94
10025 1747.71 107
10026 1747.88 76
10027 1748.05 101
10028 1748.23 87
10029 1748.4 81
10030 1748.57 86
10031 1748.74 84
10032 1748.91 95
10033 1749.09 82
10034 1749.26 89
10035 1749.43 105
10036 1749.6 82
10037 1749.77 87
10038 1749.94 81
10039 1750.12 87
10040 1750.29 86
10041 1750.46 111
10042 1750.63 77
10043 1750.8 97
10044 1750.98 80
10045 1751.15 95
10046 1751.32 90
10047 1751.49 75
10048 1751.66 97
10049 1751.84 90
10050 1752.01 79
10051 1752.18 87
10052 1752.35 83
10053 1752.52 79
10054 1752.69 114
10055 1752.87 92
10056 1753.04 83
10057 1753.21 85
10058 1753.38 91
10059 1753.55 96
10060 1753.73 90
10061 1753.9 72
10062 1754.07 97
10063 1754.24 90
10064 1754.41 86
10065 1754.59 81
10066 1754.76 94
10067 1754.93 76
10068 1755.1 94
10069 1755.27 95
10070 1755.44 94
10071 1755.62 86
